"ROW_KEY"|"DOMAIN_NAME"|"SUBDOMAIN_1_NAME"|"SUBDOMAIN_2_NAME"|"SUBDOMAIN_3_NAME"|"PERIOD_MMM-YYYY"|"METRIC_NAME"|"METRIC_INDEX"|"METRIC_VALUE"|"DATA_SOURCE_NAME"|"DATA_SOURCE_DESC"
"41"|"Household consumption expenditures"|"Financial services and insurance"|"Other services"|"Total"|"Aug-2016"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"986758"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Sep-2006"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"6088892"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"41"|"Household consumption expenditures"|"Financial services and insurance"|"Other services"|"Total"|"Sep-2016"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"991882"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Oct-2006"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"6121773"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"41"|"Household consumption expenditures"|"Financial services and insurance"|"Other services"|"Total"|"Oct-2016"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"989981"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Nov-2006"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"6143795"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"41"|"Household consumption expenditures"|"Financial services and insurance"|"Other services"|"Total"|"Nov-2016"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"997016"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Dec-2006"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"6170043"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"41"|"Household consumption expenditures"|"Financial services and insurance"|"Other services"|"Total"|"Dec-2016"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"998244"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Jan-2007"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"6216653"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"41"|"Household consumption expenditures"|"Financial services and insurance"|"Other services"|"Total"|"Jan-2017"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"1006137"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Feb-2007"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"6250805"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"41"|"Household consumption expenditures"|"Financial services and insurance"|"Other services"|"Total"|"Feb-2017"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"1012706"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Mar-2007"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"6256461"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"41"|"Household consumption expenditures"|"Financial services and insurance"|"Other services"|"Total"|"Mar-2017"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"1018150"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Apr-2007"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"6283429"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"41"|"Household consumption expenditures"|"Financial services and insurance"|"Other services"|"Total"|"Apr-2017"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"1024547"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"May-2007"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"6283253"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"41"|"Household consumption expenditures"|"Financial services and insurance"|"Other services"|"Total"|"May-2017"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"1030106"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Jun-2007"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"6312136"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"41"|"Household consumption expenditures"|"Financial services and insurance"|"Other services"|"Total"|"Jun-2017"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"1036594"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Jul-2007"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"6334099"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"41"|"Household consumption expenditures"|"Financial services and insurance"|"Other services"|"Total"|"Jul-2017"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"1038606"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Aug-2007"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"6386982"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"41"|"Household consumption expenditures"|"Financial services and insurance"|"Other services"|"Total"|"Aug-2017"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"1044967"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Sep-2007"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"6400288"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"41"|"Household consumption expenditures"|"Financial services and insurance"|"Other services"|"Total"|"Sep-2017"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"1050964"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Oct-2007"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"6421080"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"41"|"Household consumption expenditures"|"Financial services and insurance"|"Other services"|"Total"|"Oct-2017"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"1062087"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Nov-2007"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"6455123"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"41"|"Household consumption expenditures"|"Financial services and insurance"|"Other services"|"Total"|"Nov-2017"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"1075281"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Dec-2007"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"6472492"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"41"|"Household consumption expenditures"|"Financial services and insurance"|"Other services"|"Total"|"Dec-2017"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"1084936"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Jan-2008"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"6509012"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"41"|"Household consumption expenditures"|"Financial services and insurance"|"Other services"|"Total"|"Jan-2018"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"1086794"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Feb-2008"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"6526589"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"41"|"Household consumption expenditures"|"Financial services and insurance"|"Other services"|"Total"|"Feb-2018"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"1091905"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Mar-2008"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"6548055"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"41"|"Household consumption expenditures"|"Financial services and insurance"|"Other services"|"Total"|"Mar-2018"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"1094935"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Apr-2008"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"6581578"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"41"|"Household consumption expenditures"|"Financial services and insurance"|"Other services"|"Total"|"Apr-2018"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"1097509"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"May-2008"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"6609468"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"41"|"Household consumption expenditures"|"Financial services and insurance"|"Other services"|"Total"|"May-2018"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"1102270"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Jun-2008"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"6636887"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"41"|"Household consumption expenditures"|"Financial services and insurance"|"Other services"|"Total"|"Jun-2018"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"1108191"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Jul-2008"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"6648507"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"41"|"Household consumption expenditures"|"Financial services and insurance"|"Other services"|"Total"|"Jul-2018"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"1112351"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Aug-2008"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"6643495"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"41"|"Household consumption expenditures"|"Financial services and insurance"|"Other services"|"Total"|"Aug-2018"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"1119317"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Sep-2008"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"6667168"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"41"|"Household consumption expenditures"|"Financial services and insurance"|"Other services"|"Total"|"Sep-2018"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"1123559"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Oct-2008"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"6670774"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"41"|"Household consumption expenditures"|"Financial services and insurance"|"Other services"|"Total"|"Oct-2018"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"1131760"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Nov-2008"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"6665333"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"41"|"Household consumption expenditures"|"Financial services and insurance"|"Other services"|"Total"|"Nov-2018"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"1130363"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Dec-2008"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"6650446"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"41"|"Household consumption expenditures"|"Financial services and insurance"|"Other services"|"Total"|"Dec-2018"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"1132866"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Jan-2009"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"6650506"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"41"|"Household consumption expenditures"|"Financial services and insurance"|"Other services"|"Total"|"Jan-2019"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"1126214"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Feb-2009"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"6629662"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"41"|"Household consumption expenditures"|"Financial services and insurance"|"Other services"|"Total"|"Feb-2019"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"1127632"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Mar-2009"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"6628128"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"41"|"Household consumption expenditures"|"Financial services and insurance"|"Other services"|"Total"|"Mar-2019"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"1134336"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Apr-2009"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"6626421"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"41"|"Household consumption expenditures"|"Financial services and insurance"|"Other services"|"Total"|"Apr-2019"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"1144271"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"May-2009"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"6618350"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"41"|"Household consumption expenditures"|"Financial services and insurance"|"Other services"|"Total"|"May-2019"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"1150223"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Jun-2009"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"6632452"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"41"|"Household consumption expenditures"|"Financial services and insurance"|"Other services"|"Total"|"Jun-2019"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"1152898"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Jul-2009"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"6645898"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"41"|"Household consumption expenditures"|"Financial services and insurance"|"Other services"|"Total"|"Jul-2019"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"1158743"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Aug-2009"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"6674112"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"41"|"Household consumption expenditures"|"Financial services and insurance"|"Other services"|"Total"|"Aug-2019"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"1171477"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Sep-2009"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"6680763"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"41"|"Household consumption expenditures"|"Financial services and insurance"|"Other services"|"Total"|"Sep-2019"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"1171195"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Oct-2009"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"6709495"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"41"|"Household consumption expenditures"|"Financial services and insurance"|"Other services"|"Total"|"Oct-2019"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"1175162"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Nov-2009"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"6703387"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"41"|"Household consumption expenditures"|"Financial services and insurance"|"Other services"|"Total"|"Nov-2019"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"1181394"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Dec-2009"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"6747062"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"41"|"Household consumption expenditures"|"Financial services and insurance"|"Other services"|"Total"|"Dec-2019"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"1190630"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Jan-2010"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"6754224"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"41"|"Household consumption expenditures"|"Financial services and insurance"|"Other services"|"Total"|"Jan-2020"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"1194010"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Feb-2010"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"6778824"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"41"|"Household consumption expenditures"|"Financial services and insurance"|"Other services"|"Total"|"Feb-2020"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"1200388"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Mar-2010"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"6789949"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"41"|"Household consumption expenditures"|"Financial services and insurance"|"Other services"|"Total"|"Mar-2020"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"1216073"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Apr-2010"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"6809895"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"41"|"Household consumption expenditures"|"Financial services and insurance"|"Other services"|"Total"|"Apr-2020"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"1192459"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"May-2010"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"6848061"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"42"|"Household consumption expenditures"|"Other goods and services"|"Other services"|"Total"|"Jan-2000"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"444540"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Jun-2010"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"6863643"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"42"|"Household consumption expenditures"|"Other goods and services"|"Other services"|"Total"|"Feb-2000"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"449200"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Jul-2010"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"6891000"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"42"|"Household consumption expenditures"|"Other goods and services"|"Other services"|"Total"|"Mar-2000"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"450166"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
