ROW_KEY|"DOMAIN_NAME"|"SUBDOMAIN_1_NAME"|"SUBDOMAIN_2_NAME"|"SUBDOMAIN_3_NAME"|"SUBDOMAIN_4_NAME"|"PERIOD_MMM-YYYY"|"METRIC_NAME"|METRIC_INDEX|METRIC_VALUE|"DATA_SOURCE_NAME"|"DATA_SOURCE_DESC" 
136|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Hair, dental, shaving, and miscellaneous personal care products except electrical products"|"Jul-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|81168|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"  
136|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Hair, dental, shaving, and miscellaneous personal care products except electrical products"|"Jul-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|74456|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"  
136|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Hair, dental, shaving, and miscellaneous personal care products except electrical products"|"Nov-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|81012|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"  
136|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Hair, dental, shaving, and miscellaneous personal care products except electrical products"|"Nov-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|76391|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"  
137|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Cosmetic / perfumes / bath / nail preparations and implements"|"Nov-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|54953|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
137|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Cosmetic / perfumes / bath / nail preparations and implements"|"Sep-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|56042|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
137|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Cosmetic / perfumes / bath / nail preparations and implements"|"May-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|54412|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
137|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Cosmetic / perfumes / bath / nail preparations and implements"|"Jun-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|52651|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
137|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Cosmetic / perfumes / bath / nail preparations and implements"|"Dec-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|54545|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
137|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Cosmetic / perfumes / bath / nail preparations and implements"|"May-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|53088|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
137|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Cosmetic / perfumes / bath / nail preparations and implements"|"Apr-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0|64005|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
137|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Cosmetic / perfumes / bath / nail preparations and implements"|"Jun-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|53251|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
137|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Cosmetic / perfumes / bath / nail preparations and implements"|"Jun-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0|63664|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
137|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Cosmetic / perfumes / bath / nail preparations and implements"|"Apr-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|52698|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
137|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Cosmetic / perfumes / bath / nail preparations and implements"|"Dec-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|54990|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
137|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Cosmetic / perfumes / bath / nail preparations and implements"|"Nov-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|57075|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
137|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Cosmetic / perfumes / bath / nail preparations and implements"|"May-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|50229|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
137|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Cosmetic / perfumes / bath / nail preparations and implements"|"Jan-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|54993|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
137|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Cosmetic / perfumes / bath / nail preparations and implements"|"Mar-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|54029|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
137|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Cosmetic / perfumes / bath / nail preparations and implements"|"Aug-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|56958|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
137|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Cosmetic / perfumes / bath / nail preparations and implements"|"Feb-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|52254|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
137|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Cosmetic / perfumes / bath / nail preparations and implements"|"Mar-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|52365|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
137|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Cosmetic / perfumes / bath / nail preparations and implements"|"Aug-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0|63968|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
137|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Cosmetic / perfumes / bath / nail preparations and implements"|"Nov-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|54834|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
137|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Cosmetic / perfumes / bath / nail preparations and implements"|"Feb-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|55370|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
137|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Cosmetic / perfumes / bath / nail preparations and implements"|"Mar-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|51877|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
137|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Cosmetic / perfumes / bath / nail preparations and implements"|"Jul-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|52481|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
137|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Cosmetic / perfumes / bath / nail preparations and implements"|"Oct-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|57440|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
137|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Cosmetic / perfumes / bath / nail preparations and implements"|"Jul-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|56171|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
137|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Cosmetic / perfumes / bath / nail preparations and implements"|"Apr-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|45161|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
137|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Cosmetic / perfumes / bath / nail preparations and implements"|"Jan-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|51628|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
137|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Cosmetic / perfumes / bath / nail preparations and implements"|"Dec-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|51827|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
137|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Cosmetic / perfumes / bath / nail preparations and implements"|"Jan-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|53978|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
137|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Cosmetic / perfumes / bath / nail preparations and implements"|"Sep-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|54204|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
137|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Cosmetic / perfumes / bath / nail preparations and implements"|"Oct-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|53173|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
137|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Cosmetic / perfumes / bath / nail preparations and implements"|"Jan-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0|61162|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
137|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Cosmetic / perfumes / bath / nail preparations and implements"|"Jul-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|54467|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
137|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Cosmetic / perfumes / bath / nail preparations and implements"|"Aug-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|54589|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
137|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Cosmetic / perfumes / bath / nail preparations and implements"|"May-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0|62556|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
137|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Cosmetic / perfumes / bath / nail preparations and implements"|"Feb-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|54263|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
137|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Cosmetic / perfumes / bath / nail preparations and implements"|"Mar-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0|64352|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
137|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Cosmetic / perfumes / bath / nail preparations and implements"|"Oct-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|54440|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
137|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Cosmetic / perfumes / bath / nail preparations and implements"|"Aug-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|52887|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
137|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Cosmetic / perfumes / bath / nail preparations and implements"|"Feb-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0|59829|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
137|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Cosmetic / perfumes / bath / nail preparations and implements"|"Apr-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|54331|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
137|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Cosmetic / perfumes / bath / nail preparations and implements"|"Sep-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|52641|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
137|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Cosmetic / perfumes / bath / nail preparations and implements"|"Jun-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|54673|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
137|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Cosmetic / perfumes / bath / nail preparations and implements"|"Jul-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0|62119|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
138|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Electric appliances for personal care"|"Apr-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0| 9038|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
138|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Electric appliances for personal care"|"Sep-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0| 9515|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
138|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Electric appliances for personal care"|"Apr-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0| 9353|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
138|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Electric appliances for personal care"|"Mar-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0| 8967|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
138|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Electric appliances for personal care"|"Nov-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|10951|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
138|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Electric appliances for personal care"|"Jul-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|10950|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
138|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Electric appliances for personal care"|"Sep-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|11126|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
138|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Electric appliances for personal care"|"Apr-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0|12208|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
138|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Electric appliances for personal care"|"Feb-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0|11253|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
138|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Electric appliances for personal care"|"Apr-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0| 9420|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
138|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Electric appliances for personal care"|"Oct-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0| 9603|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
138|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Electric appliances for personal care"|"Jan-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0| 9693|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
138|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Electric appliances for personal care"|"Mar-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0| 9303|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
138|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Electric appliances for personal care"|"Aug-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0|12283|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
138|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Electric appliances for personal care"|"Jul-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0|11784|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
138|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Electric appliances for personal care"|"Aug-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|11045|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
138|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Electric appliances for personal care"|"Jun-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0|12101|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
138|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Electric appliances for personal care"|"May-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0| 9478|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
138|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Electric appliances for personal care"|"Aug-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0| 9577|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
138|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Electric appliances for personal care"|"Mar-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0|12290|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
138|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Electric appliances for personal care"|"Jun-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0| 9500|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
138|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Electric appliances for personal care"|"Mar-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0| 9898|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
138|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Electric appliances for personal care"|"Dec-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0| 9493|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
138|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Electric appliances for personal care"|"Jul-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0| 9079|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
138|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Electric appliances for personal care"|"Feb-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0| 9280|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
138|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Electric appliances for personal care"|"May-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0| 9122|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
138|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Electric appliances for personal care"|"Oct-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0| 9195|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
138|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Electric appliances for personal care"|"Nov-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0| 9397|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
138|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Electric appliances for personal care"|"Jul-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0| 9550|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
138|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Electric appliances for personal care"|"May-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0|11981|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
138|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Electric appliances for personal care"|"Sep-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0| 9154|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
138|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Electric appliances for personal care"|"Dec-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|10255|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
138|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Electric appliances for personal care"|"Jun-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|10829|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
138|"Goods"|"Nondurable goods"|"Other nondurable goods"|"Personal care products (part of 118)"|"Electric appliances for personal care"|"Feb-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0| 9001|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product" 
